stage,home_team_api_id,away_team_api_id,B365H,B365D,B365A,Class
38,8456,8654,1.17,9,17,1
38,9850,9825,4.5,3.8,1.85,2
38,8466,10260,2.63,3.5,2.8,0
38,8472,10003,2.3,3.4,3.4,2
38,8586,10252,1.5,4.5,7.5,1
38,8659,10194,2.1,3.6,3.75,2
4,10252,10261,2.15,3.4,3.8,2
4,8668,8455,3.4,3.3,2.35,1
4,9879,8659,2.15,3.5,3.6,0
4,8667,8344,2.45,3.25,3.25,0
4,10260,9826,1.22,7,16,1
4,8466,8654,1.85,3.6,4.75,0
4,10194,8456,6,4,1.65,0
4,8472,9825,6,3.9,1.67,2
4,10003,8650,3.5,3.5,2.2,0
4,8586,9850,1.45,4.75,8,1
5,9825,10194,1.36,5.25,10,1
5,8344,8586,4.5,3.6,1.91,2
5,8455,9879,1.3,5.75,12,1
5,9826,10003,3.5,3.4,2.25,2
5,8650,8466,1.6,4,6.5,2
5,8456,10260,2.2,3.4,3.6,1
5,10261,8667,1.85,3.5,5,2
5,9850,10252,2.4,3.4,3.2,2
5,8659,8472,2.05,3.4,4.2,1
5,8654,8668,3.3,3.3,2.4,2
6,10252,8456,6.5,4.2,1.57,1
6,8668,10261,1.65,4,6,1
6,9879,8344,2.1,3.4,3.9,2
6,8667,8654,2.38,3.3,3.3,1
6,10260,8659,1.3,5.75,12,2
6,8466,9826,1.45,4.5,8.5,1
6,10194,9850,1.95,3.4,4.5,2
6,8472,8650,5.5,3.9,1.7,2
6,10003,9825,3.2,3.4,2.38,2
6,8586,8455,2.7,3.3,2.88,0
7,8344,10261,2.45,3.4,3.1,2
7,9879,10194,2.4,3.3,3.3,1
7,8667,10252,2.45,3.3,3.2,0
7,8650,9826,1.2,7.5,17,1
7,8456,8668,1.67,4.2,5.5,1
7,9850,8455,6.5,4,1.62,2
7,8466,10003,2.1,3.5,3.8,1
7,8472,10260,6,4,1.65,2
7,8586,8654,1.44,4.75,8.5,2
7,8659,9825,4.9,4,1.75,0
8,9825,9850,1.29,6,12,1
8,10252,8586,4,3.5,2.05,2
8,8455,8344,1.25,6.5,15,1
8,9826,9879,2.75,3.3,2.8,2
8,8668,8667,1.45,4.5,9,1
8,10260,8466,1.57,4.33,6.5,0
8,10261,8650,4.5,3.9,1.83,0
8,10194,8659,2.3,3.3,3.5,0
8,10003,8472,1.62,4,6.5,1
8,8654,8456,5.5,3.8,1.73,2
9,10252,8668,3.4,3.4,2.3,2
9,8455,8456,2.38,3.4,3.2,1
9,9826,9825,11,5,1.36,2
9,8650,8659,1.44,4.75,8,1
9,10260,10194,1.33,5.5,11,1
9,9850,8344,2.2,3.4,3.6,0
9,8466,9879,1.62,4,6.5,1
9,8472,10261,2.9,3.3,2.63,1
9,8586,8667,1.44,4.75,8,1
9,10003,8654,1.75,3.8,5.25,0
1,9825,9826,1.25,6.5,15,1
1,8191,8455,9,5,1.4,2
1,8197,8668,3.2,3.4,2.4,0
1,8650,8466,1.33,5.75,10,1
1,10260,10003,1.36,5,11,2
1,10261,8456,5.25,4.33,1.67,2
1,10172,8667,2.5,3.3,3.1,2
1,10194,10252,1.95,3.5,4.5,2
1,8659,8472,2.25,3.4,3.5,0
1,8654,8586,3.8,3.6,2.05,2
10,9825,8191,1.25,6.5,14,1
10,10252,8586,3.75,3.6,2.1,2
10,8455,10172,1.17,8.5,21,1
10,9826,8472,2.1,3.5,3.8,2
10,8668,10003,1.75,3.8,5.25,0
10,8667,8466,3.8,3.6,2.05,2
10,8197,8659,2.3,3.5,3.3,2
10,8456,10260,1.91,3.75,4.33,1
10,10261,8650,3.8,3.75,2,1
10,10194,8654,2.38,3.4,3.25,0
11,8191,8667,2.5,3.4,3,1
11,8650,8455,3.4,3.4,2.3,2
11,10260,9826,1.3,6,11,1
11,10172,8456,7,4.75,1.5,0
11,8466,8197,1.44,4.75,8,1
11,8472,8668,4,3.5,2.05,0
11,10003,9825,3.75,3.5,2.1,1
11,8586,10194,1.7,4,5.5,2
11,8659,10261,2.3,3.5,3.3,2
11,8654,10252,1.75,3.75,5.5,0
12,9825,10260,2.15,3.6,3.5,2
12,10252,8466,5.25,3.75,1.75,0
12,8455,8659,1.25,6.5,15,1
12,9826,8650,4.33,3.7,1.91,1
12,8668,8654,1.85,3.8,4.5,1
12,8667,8586,3.6,3.4,2.2,2
12,8197,8472,2.1,3.5,3.8,0
12,8456,10003,1.4,5.25,8.5,1
12,10261,10172,1.83,3.75,4.75,1
12,10194,8191,1.7,3.8,5.75,2
13,8191,10252,2.15,3.4,3.75,0
13,8650,10194,1.73,4,5,1
13,10260,8667,1.33,5.75,10,1
13,10172,8197,2.38,3.4,3.25,1
13,8466,8456,3.2,3.6,2.3,2
13,8472,8455,9,5,1.4,0
13,10003,9826,1.8,3.75,5,0
13,8586,8668,2.25,3.6,3.25,1
13,8659,9825,4.5,3.8,1.85,2
13,8654,10261,2.15,3.5,3.6,1
14,9825,8466,1.8,3.75,5,1
14,8191,10261,2.8,3.3,2.75,0
14,8197,8650,3.8,3.6,2.05,2
14,10260,10194,1.45,4.5,8.5,1
14,10003,10172,1.73,3.8,5.5,1
14,9826,10252,2.1,3.4,4,2
14,8659,8654,2.5,3.4,3,2
14,8455,8586,1.4,5,9,1
14,8668,8667,1.53,4.33,7,0
14,8472,8456,7.5,4.5,1.5,2
15,10252,8197,2.4,3.4,3.2,1
15,8667,8659,2.45,3.3,3.2,0
15,8650,8472,1.5,4.5,7.5,0
15,8456,8668,1.5,4.75,7,1
15,10261,8455,7,4.33,1.53,1
15,10172,8191,2.05,3.5,4,1
15,8466,10260,2.8,3.4,2.7,2
15,10194,9825,4,3.6,2,1
15,8586,9826,1.6,4.2,6,0
15,8654,10003,2.35,3.4,3.25,1
16,9825,10261,1.44,4.75,8,1
16,8191,8466,5.5,3.75,1.73,1
16,8455,8667,1.18,8,18,1
16,9826,10194,2.6,3.25,3,0
16,8668,10172,1.45,4.5,8.5,1
16,8197,8456,7,4.75,1.5,2
16,10260,8650,1.8,3.8,4.75,1
16,8472,8654,2.95,3.4,2.55,0
16,10003,8586,2.5,3.4,3,2
16,8659,10252,2.15,3.4,3.8,1
17,10252,10260,6.25,4,1.62,0
17,8667,10003,3.1,3.3,2.5,2
17,8650,9825,2.8,3.5,2.6,0
17,8456,9826,1.29,6,12,1
17,10261,8472,2.05,3.5,4,2
17,10172,8659,2.45,3.3,3.2,1
17,8466,8668,2.45,3.5,3,1
17,10194,8455,6.25,4,1.62,2
17,8586,8191,1.5,4.5,7.5,1
17,8654,8197,1.75,3.9,5,1
18,9825,10172,1.29,6,13,1
18,8191,8650,4.75,3.8,1.8,2
18,8455,8654,1.33,5.75,10,1
18,9826,8466,3.75,3.4,2.15,2
18,8668,10194,1.83,3.6,5,2
18,8197,8586,3.8,3.6,2.05,2
18,10260,10261,1.4,5,9,1
18,8472,8667,2.05,3.4,4.2,2
18,10003,10252,1.75,3.75,5.25,1
18,8659,8456,6.5,4.5,1.53,2
19,10252,8472,2.35,3.3,3.4,0
19,8667,8197,2.25,3.4,3.5,2
19,8650,10003,1.7,4,5.5,1
19,8456,8191,1.18,8,19,0
19,10261,8668,2.9,3.4,2.6,1
19,10172,9826,2.38,3.4,3.25,0
19,8466,8455,4.75,3.75,1.83,0
19,10194,8659,1.91,3.6,4.5,1
19,8586,10260,3.25,3.6,2.3,0
19,8654,9825,3.5,3.5,2.2,2
2,10252,10261,2.5,3.4,3,0
2,8455,8197,1.2,7.5,17,1
2,9826,8654,2.5,3.3,3.1,2
2,8668,9825,2.8,3.4,2.7,0
2,8667,10194,2.5,3.25,3.2,0
2,8456,8650,1.85,4,4.33,1
2,8466,8659,1.85,3.7,4.75,0
2,8472,10260,5,4,1.75,0
2,10003,8191,1.65,4,6,1
2,8586,10172,1.45,4.75,8,1
20,10252,9826,2.4,3.3,3.3,0
20,8667,8668,3.4,3.4,2.3,1
20,8650,8197,1.4,5,9,0
20,8456,8472,1.22,7,15,1
20,10261,8191,1.83,3.75,4.75,0
20,10172,10003,3,3.4,2.5,0
20,8466,9825,2.9,3.4,2.6,1
20,10194,10260,4.2,3.5,2,0
20,8586,8455,5,3.75,1.8,1
20,8654,8659,1.85,3.75,4.5,0
21,9825,10194,1.44,4.75,8,1
21,8191,10172,2.2,3.4,3.6,1
21,8455,10261,1.2,7.5,17,1
21,9826,8586,3.5,3.5,2.2,1
21,8668,8456,4.5,3.75,1.85,0
21,8197,10252,2.2,3.4,3.6,1
21,10260,8466,1.83,3.75,4.75,2
21,8472,8650,4.5,3.6,1.91,2
21,10003,8654,2.25,3.5,3.4,0
21,8659,8667,2.05,3.4,4.2,1
22,10252,8650,4.5,3.6,1.91,2
22,8191,9826,2.55,3.25,3.1,2
22,8668,8659,1.85,3.6,4.75,0
22,8197,10194,2.63,3.3,2.9,2
22,8456,9825,1.8,4,4.5,2
22,10261,8466,3.3,3.3,2.38,2
22,10172,10260,6,4.2,1.62,2
22,10003,8455,7,4.2,1.55,2
22,8586,8472,1.62,4.2,6,1
22,8654,8667,1.75,3.75,5.25,1
23,9825,10252,1.25,6.5,15,1
23,8455,8456,2.15,3.5,3.6,0
23,9826,8668,2.8,3.3,2.75,2
23,8667,10261,2.7,3.25,2.88,2
23,8650,8654,1.67,4,5.75,1
23,10260,8197,1.36,5.5,9.5,1
23,8466,10003,1.6,4,6.5,2
23,10194,10172,1.65,4,6,1
23,8472,8191,2.25,3.3,3.6,1
23,8659,8586,2.9,3.3,2.63,2
24,10252,8455,10,5.25,1.36,2
24,8191,8659,2.6,3.25,3,0
24,8668,8650,3.4,3.4,2.3,0
24,8197,9826,2.4,3.3,3.25,2
24,8456,8667,1.18,8,19,0
24,10261,10194,2.3,3.4,3.4,0
24,10172,8466,4.75,3.6,1.85,2
24,10003,8472,1.91,3.5,4.6,0
24,8586,9825,3.25,3.5,2.3,1
24,8654,10260,4.2,3.6,1.95,0
25,9825,8197,1.29,6,12,1
25,8667,10252,2.38,3.1,3.5,1
25,10260,8191,1.29,6,12,1
25,8466,8654,1.73,3.9,5.25,0
25,9826,10261,2.38,3.3,3.3,0
25,8650,8586,1.91,3.8,4.2,1
25,8659,10003,2.55,3.25,3.1,1
25,8455,8668,1.33,5.5,11,1
25,10194,8456,5.75,3.8,1.7,2
25,8472,10172,1.91,3.6,4.5,2
26,10252,10194,2.7,3.2,2.9,2
26,8455,8191,1.2,7.5,17,0
26,9826,9825,4.75,3.75,1.83,2
26,8668,8197,1.83,3.6,5,0
26,8667,10172,2.05,3.3,4.2,1
26,8456,10261,1.3,6,11,1
26,8466,8650,2.63,3.3,2.9,2
26,8472,8659,2.7,3.2,2.9,0
26,10003,10260,4.2,3.5,2,1
26,8586,8654,1.8,3.8,4.75,0
27,9825,8668,1.57,4.5,6,1
27,8191,10003,2.63,3.3,2.9,2
27,8197,8455,5.75,3.8,1.7,2
27,8650,8456,3.1,3.6,2.38,1
27,10260,8472,1.36,5.25,10,1
27,10261,10252,1.95,3.5,4.5,1
27,10172,8586,4.75,3.9,1.8,2
27,10194,8667,1.91,3.5,4.75,1
27,8659,8466,3.4,3.2,2.38,1
27,8654,9826,2.15,3.4,3.75,2
28,10252,8659,2.88,3.1,2.88,1
28,8667,8472,2.15,3.3,3.9,0
28,10172,9825,7,4.33,1.53,2
28,8466,9826,1.7,3.8,5.75,1
28,8654,8455,6.25,4,1.62,2
28,8650,8191,1.36,5.25,10,1
28,8456,8197,1.25,7,13,1
28,10261,10260,4.2,3.5,2,2
28,10194,8668,2.5,3.3,3.1,1
28,8586,10003,1.75,3.8,5.25,1
29,9825,8654,1.4,5,9,1
29,8191,8456,7.5,5,1.44,1
29,8455,8466,1.62,4,6.5,0
29,9826,10172,1.83,3.75,4.75,1
29,8668,10261,1.83,3.75,4.75,1
29,8197,8667,2.2,3.3,3.75,0
29,10260,8586,1.91,3.75,4.33,1
29,8472,10252,2.38,3.25,3.4,2
29,10003,8650,4,3.6,2,2
29,8659,10194,2.38,3.25,3.4,1
3,10252,8667,2.3,3.3,3.5,1
3,8191,10260,6,4.2,1.62,0
3,8668,8455,3.75,3.3,2.2,2
3,8197,9825,4.75,3.75,1.83,0
3,8456,10194,1.18,8,18,2
3,10261,9826,1.75,3.75,5.25,0
3,10172,8472,2.4,3.25,3.3,1
3,10003,8659,1.85,3.6,4.75,1
3,8586,8650,2.7,3.5,2.7,2
3,8654,8466,2.8,3.4,2.7,2
30,10252,10003,2.5,3.25,2.8,2
30,8667,8455,7,4.33,1.44,2
30,8650,10260,2.05,3.4,3.6,2
30,8456,8659,1.3,5.5,8.5,1
30,10261,9825,6,3.8,1.57,2
30,10172,8668,3.3,3.4,2.15,2
30,8466,8191,1.4,4.5,7.5,1
30,10194,9826,2.1,3.3,3.5,2
30,8586,8197,1.53,4,6,1
30,8654,8472,1.8,3.5,4.5,1
31,9825,8650,1.83,3.75,4.2,1
31,8191,8586,3.5,3.4,2.1,0
31,8455,10194,1.29,5.5,11,1
31,9826,8456,5,4,1.67,1
31,8668,8466,2.63,3.2,2.8,1
31,8197,8654,2.38,3.3,3.1,1
31,10260,10252,1.3,5.5,10,1
31,8472,10261,2.5,3.1,3.1,1
31,10003,8667,1.91,3.5,4.2,1
31,8659,10172,1.8,3.5,4.5,2
32,8191,9825,6.5,4.33,1.57,2
32,8650,10261,1.4,5,9,1
32,10260,8456,2.63,3.4,2.88,1
32,10172,8455,9,5,1.4,2
32,8466,8667,1.53,4.2,7.5,1
32,8472,9826,2.9,3.2,2.7,2
32,10003,8668,2.5,3.3,3.1,0
32,8586,10252,1.62,4.2,6,2
32,8659,8197,2.3,3.4,3.4,2
32,8654,10194,2.3,3.4,3.4,0
33,9825,8472,1.3,6,11,0
33,10252,10172,2.15,3.4,3.8,0
33,8455,10260,2,3.4,4.33,1
33,9826,8659,1.95,3.5,4.5,2
33,8668,8191,1.73,3.8,5.5,1
33,8667,8650,4.33,3.4,2,1
33,8197,10003,2.15,3.4,3.75,1
33,8456,8654,1.25,6.5,11,1
33,10261,8586,3.3,3.5,2.3,2
33,10194,8466,3.5,3.25,2.3,1
34,9825,8455,2.4,3.3,3.3,0
34,8191,8197,2.63,3.3,2.9,2
34,9826,8667,2.05,3.3,4.2,2
34,8668,10260,3.75,3.4,2.15,1
34,8456,10252,1.29,6,12,1
34,10261,10003,2.45,3.25,3.25,2
34,10172,8654,2.38,3.4,3.25,0
34,8466,8586,2.1,3.5,3.8,0
34,10194,8472,1.91,3.5,4.75,0
34,8659,8650,4,3.6,2,0
35,10252,8668,2.75,3.3,2.8,1
35,8455,9826,1.36,5.25,10,1
35,8667,9825,5.5,4,1.7,2
35,8197,10261,1.91,3.7,4.33,1
35,8650,10172,1.36,5.25,10,1
35,10260,8659,1.36,5.25,10,2
35,8472,8466,4.2,3.4,2.05,1
35,10003,10194,2.3,3.4,3.4,1
35,8586,8456,3.75,3.75,2.05,2
35,8654,8191,2.25,3.5,3.4,1
36,9825,10003,1.3,6,11,2
36,10252,8654,1.91,3.7,4.33,1
36,8455,8650,2.1,3.5,3.8,0
36,9826,10260,4.5,3.6,1.91,2
36,8668,8472,1.8,3.75,5,2
36,8667,8191,1.95,3.5,4.5,2
36,8197,8466,2.6,3.4,2.9,1
36,8456,10172,1.22,7.5,13,1
36,10261,8659,2.55,3.3,3,0
36,10194,8586,2.9,3.4,2.6,1
37,8191,10194,2.7,3.3,2.88,0
37,8650,9826,1.45,4.75,8,2
37,10260,9825,2.45,3.5,3,0
37,10172,10261,3.1,3.5,2.4,1
37,8466,10252,1.75,3.8,5.25,1
37,8472,8197,2.8,3.3,2.75,0
37,10003,8456,4.75,4.2,1.75,2
37,8586,8667,1.8,3.8,4.75,1
37,8659,8455,4.1,3.5,2,1
37,8654,8668,2.9,3.4,2.6,2
38,9825,8659,1.4,5.25,8.5,1
38,10252,8191,2.1,3.6,3.75,2
38,8455,8472,1.36,5.25,9.5,1
38,9826,10003,2.25,3.6,3.3,1
38,8668,8586,2.4,3.6,3,2
38,8667,10260,3.2,3.75,2.25,0
38,8197,10172,1.6,4.33,6,1
38,8456,8466,1.57,4.5,6,1
38,10261,8654,1.83,4,4.33,1
38,10194,8650,3.5,3.6,2.15,1
4,9825,8456,3,3.4,2.5,0
4,8455,10003,1.3,5.75,12,1
4,9826,8191,2.25,3.3,3.6,0
4,8667,8654,2.15,3.4,3.75,0
4,8650,10252,1.3,6,11,2
4,10260,10172,1.29,6.25,12,1
4,8466,10261,1.8,3.75,5,1
4,10194,8197,2.1,3.4,4,2
4,8472,8586,3.6,3.5,2.15,0
4,8659,8668,3.5,3.5,2.2,2
5,10252,9825,4.75,3.6,1.85,2
5,8191,8472,2.5,3.3,3.1,0
5,8668,9826,1.4,5,9,2
5,8197,10260,5.5,4.2,1.67,1
5,8456,8455,2.38,3.5,3.1,0
5,10261,8667,2.2,3.3,3.75,0
5,10172,10194,2.8,3.25,2.8,0
5,10003,8466,2.5,3.3,3.1,2
5,8586,8659,1.53,4.33,7,2
5,8654,8650,4.5,3.8,1.85,1
6,9825,8586,1.75,3.9,5,0
6,8455,10252,1.22,7,16,1
6,9826,8197,2.63,3.4,2.88,1
6,8667,8456,6.5,4.2,1.57,2
6,8650,8668,1.91,3.75,4.33,0
6,10260,8654,1.4,5.5,8,1
6,8466,10172,1.44,4.6,8.5,1
6,10194,10261,2.15,3.4,3.8,1
6,8472,10003,2.9,3.3,2.63,0
6,8659,8191,2,3.5,4.2,1
7,10252,8456,7.5,4.5,1.5,2
7,8455,9825,1.67,4.2,5.25,1
7,8667,9826,2.1,3.5,3.8,1
7,8197,8191,1.8,3.75,5,0
7,8650,8659,1.44,5,7.5,1
7,10260,8668,1.67,4.2,5.25,1
7,8472,10194,2.55,3.25,3.1,1
7,10003,10261,1.91,3.7,4.33,0
7,8586,8466,2.2,3.5,3.5,1
7,8654,10172,1.91,3.6,4.5,1
8,9825,8667,1.4,5,9,0
8,8191,8654,2.8,3.4,2.7,2
8,9826,8455,8.5,4.75,1.44,2
8,8668,10252,1.6,4,6.5,1
8,8456,8586,1.45,4.75,8,1
8,10261,8197,2.25,3.6,3.3,1
8,10172,8650,6,4.2,1.6,2
8,8466,8472,1.57,4,7,1
8,10194,10003,2.5,3.3,3.1,1
8,8659,10260,5,4,1.75,0
9,8191,8668,4.75,3.75,1.83,2
9,8650,8667,1.44,4.75,8,0
9,10260,8455,2.88,3.6,2.5,0
9,10172,10252,2.38,3.25,3.4,1
9,8466,10194,1.65,4,6,1
9,8472,9825,5.5,3.8,1.73,2
9,10003,8197,1.95,3.7,4.2,1
9,8586,10261,1.75,3.9,5,2
9,8659,9826,1.91,3.6,4.5,0
9,8654,8456,6.5,4.5,1.55,1
1,9825,8654,1.29,6,12,2
1,8678,10252,2,3.6,4,2
1,8455,10003,1.36,5,11,0
1,8668,9817,1.7,3.9,5.5,0
1,8197,8472,1.95,3.5,4.33,1
1,10260,8586,1.65,4,6,1
1,10261,8466,2.88,3.3,2.7,0
1,9850,9826,2.55,3.3,3,2
1,10194,8650,3.4,3.4,2.3,2
1,8659,8456,5.75,4,1.67,2
10,9825,8668,1.44,4.75,8,1
10,10252,10003,3,3.3,2.6,2
10,8678,8586,3.4,3.5,2.25,2
10,8197,9826,2.2,3.6,3.4,1
10,8650,8466,2.05,3.6,3.8,0
10,10260,8456,2.6,3.5,2.8,0
10,9850,8659,2,3.5,4.2,2
10,10194,9817,2.1,3.3,4,2
10,8472,10261,2.6,3.4,2.9,1
10,8654,8455,4,3.8,1.95,1
11,8455,8650,2.1,3.5,3.75,2
11,9826,10260,3.8,3.5,2.1,0
11,8668,8472,1.5,4.5,7.5,1
11,8456,9850,1.29,6,12,1
11,10261,10194,2.4,3.4,3.2,0
11,8466,8678,1.55,4.33,6.5,1
11,10003,9825,5,4,1.75,2
11,8586,10252,1.44,4.75,8,1
11,9817,8654,2.6,3.4,2.9,1
11,8659,8197,2.9,3.4,2.6,2
12,9825,8586,1.73,4,5,0
12,10252,8456,7.5,5,1.44,0
12,8678,10261,2.25,3.5,3.4,2
12,8197,9817,1.85,3.8,4.5,1
12,8650,9826,1.67,3.8,6,2
12,10260,8659,1.33,5.25,12,1
12,9850,10003,2.45,3.4,3.1,1
12,10194,8455,3.8,3.6,2.05,1
12,8472,8466,4.75,3.8,1.8,2
12,8654,8668,2.6,3.5,2.8,0
13,8455,9850,1.4,5,9,1
13,9826,8472,1.57,4,7,2
13,8668,10252,1.57,4.2,6.5,1
13,8456,8650,1.7,4,5.5,2
13,10261,8197,2.88,3.6,2.5,2
13,8466,10194,1.57,4,7,2
13,10003,8678,1.91,3.6,4.5,0
13,8586,8654,1.57,4.2,6.5,1
13,9817,10260,4.33,3.4,2,2
13,8659,9825,7,4.33,1.53,1
14,10252,9817,2.75,3.3,2.8,2
14,8678,8668,2.9,3.6,2.5,0
14,9826,10261,1.7,3.9,5.5,1
14,8197,10260,3.1,3.5,2.4,0
14,8650,10003,1.44,4.75,8,1
14,8456,8466,1.6,4.33,6,1
14,9850,9825,6,4.2,1.62,0
14,8472,10194,3.2,3.3,2.45,1
14,8586,8455,2.6,3.4,2.9,0
14,8654,8659,2.05,3.5,4,0
15,9825,8472,1.29,6,13,1
15,8455,8678,1.36,5.25,9.5,2
15,8668,9826,2.1,3.6,3.75,0
15,10260,8654,1.44,4.5,9,0
15,10261,8650,5.75,4.33,1.62,1
15,8466,10252,1.5,4.5,7.5,0
15,10194,8456,5.25,4,1.7,1
15,10003,8197,2.7,3.4,2.75,2
15,9817,9850,2.15,3.5,3.6,1
15,8659,8586,4.75,3.6,1.85,0
16,10252,9825,6.5,4.2,1.57,2
16,8678,10260,3.4,3.4,2.3,1
16,9826,8466,2.6,3.3,3,1
16,8197,8455,3.2,3.5,2.35,1
16,8650,8659,1.4,4.75,10,0
16,8456,10003,1.3,6,11,1
16,9850,8668,2.9,3.5,2.55,0
16,8472,9817,2.9,3.3,2.63,2
16,8586,10261,1.36,5.5,9,2
16,8654,10194,2.63,3.3,2.9,0
17,9825,8456,2.45,3.5,3,1
17,8455,8472,1.33,5.25,12,1
17,8668,8197,2.1,3.75,3.6,2
17,10260,9850,1.45,4.5,8.5,2
17,10261,10252,2.05,3.5,4,0
17,8466,8586,2.7,3.4,2.8,2
17,10194,9826,2.5,3.2,3.2,2
17,10003,8654,2.1,3.4,3.9,0
17,9817,8650,4.2,3.6,1.95,1
17,8659,8678,2.55,3.3,3,2
18,10252,8654,2.63,3.25,2.75,0
18,8678,9826,2.4,3.3,3,0
18,8455,9817,1.44,4.5,7.5,0
18,8650,8197,1.91,3.8,3.8,1
18,8456,8472,1.2,7,13,1
18,10261,8668,3.2,3.5,2.2,2
18,8466,9825,3.6,3.5,2.05,1
18,10194,10260,3.25,3.2,2.3,1
18,10003,8659,1.91,3.4,4.5,1
18,8586,9850,1.4,4.75,8,1
19,9825,8678,1.44,4.75,8,1
19,9826,10003,2.1,3.4,4,0
19,8668,10194,1.95,3.6,4.2,2
19,8197,8456,4.33,4,1.85,0
19,10260,8455,2.6,3.3,3,0
19,9850,10252,2.05,3.6,3.8,1
19,8472,8650,5.5,3.9,1.7,2
19,9817,8586,3.75,3.5,2.1,2
19,8659,10261,2.2,3.25,3.75,1
19,8654,8466,3.6,3.4,2.2,1
2,10252,10260,5.5,3.8,1.73,2
2,9826,9825,5.25,3.9,1.73,2
2,8650,8678,1.45,4.75,8,1
2,8456,8455,2.1,3.5,3.75,1
2,8466,8668,1.95,3.6,4.33,2
2,8472,9850,2.5,3.3,3.1,2
2,10003,10261,1.95,3.6,4.33,1
2,8586,10194,1.8,3.75,5,0
2,9817,8659,2.3,3.4,3.4,0
2,8654,8197,2.25,3.5,3.4,2
20,9825,10261,1.29,6.5,11,1
20,9826,8455,3.8,3.5,2.1,2
20,8668,8586,2.8,3.5,2.63,0
20,8197,8678,1.91,3.75,4.33,0
20,10260,10003,1.55,4.2,7,1
20,9850,8466,3.2,3.4,2.4,1
20,8472,10252,2.5,3.25,3.2,1
20,9817,8456,5,4,1.75,2
20,8659,10194,2.8,3.2,2.8,1
20,8654,8650,4,3.5,2.05,1
21,10252,9826,3.2,3.25,2.45,1
21,8678,8654,2,3.6,4,2
21,10003,8472,1.8,3.6,5.25,2
21,8650,9825,2.88,3.4,2.6,0
21,8455,8659,1.44,4.5,9,0
21,8456,8668,1.53,4.75,6,0
21,10261,10260,5,3.7,1.8,0
21,8466,9817,1.95,3.5,4.33,1
21,10194,9850,2.05,3.3,4.2,1
21,8586,8197,1.75,3.8,5.25,2
22,10252,8197,3.6,3.4,2.2,0
22,8678,9850,1.91,3.6,4.5,1
22,8455,8668,1.83,3.75,4.75,0
22,8650,10260,2.3,3.25,3.5,2
22,8456,9826,1.4,5.25,8.5,1
22,10261,8654,2.5,3.4,3,1
22,8466,8659,1.73,3.75,5.5,1
22,10194,9825,4.33,3.6,1.95,0
22,10003,9817,2.38,3.25,3.4,1
22,8586,8472,1.36,5.25,9.5,1
23,9825,8455,2.1,3.5,3.9,2
23,9826,8586,3.6,3.5,2.15,2
23,8668,10003,1.73,3.8,5.5,2
23,8197,10194,2.1,3.5,3.8,1
23,10260,8466,1.91,3.5,4.75,2
23,9850,8650,4.33,3.5,1.95,2
23,8472,8678,3,3.4,2.5,0
23,9817,10261,2.05,3.5,4,1
23,8659,10252,2.1,3.3,4,0
23,8654,8456,5,4,1.73,0
24,9825,8466,1.75,3.75,5.25,0
24,8197,8650,2.63,3.4,2.88,1
24,9850,8586,4.5,3.75,1.85,2
24,8472,8456,8,4.75,1.45,2
24,9817,8455,4.33,3.5,1.95,0
24,8654,10252,1.91,3.5,4.75,1
24,9826,8678,2.45,3.3,3.2,2
24,10260,10194,1.7,3.75,5.75,1
24,8659,10003,2.63,3.1,3.1,0
24,8668,10261,1.65,4.2,5.5,1
25,10252,9850,2.45,3.2,3.3,1
25,8678,9825,3.8,3.5,2.1,2
25,8455,10260,2.15,3.3,3.9,0
25,8650,8472,1.44,4.75,8.5,0
25,8456,8197,1.62,4.2,6,2
25,10261,8659,2.15,3.4,3.8,1
25,8466,8654,1.73,3.8,5.5,1
25,10194,8668,2.7,3.4,2.8,2
25,10003,9826,2.25,3.3,3.6,0
25,8586,9817,1.5,4.33,8,1
26,9825,8197,1.75,4,5,1
26,10252,8650,4.75,3.6,1.85,2
26,8678,10194,2.05,3.4,4.1,2
26,8455,10261,1.44,4.75,8,1
26,9826,9817,2.25,3.3,3.6,2
26,8668,8659,1.53,4.2,7.5,2
26,8456,8586,2.1,3.75,3.6,2
26,9850,8654,2.38,3.4,3.25,0
26,8472,10260,5.25,3.75,1.75,1
26,10003,8466,3.2,3.25,2.5,2
27,8197,9850,1.5,4.33,6,1
27,8650,8668,1.73,4,5,1
27,10260,9825,3,3.25,2.38,1
27,10261,8456,6,4.5,1.57,0
27,8466,8455,2.8,3.25,2.5,2
27,10194,10252,1.62,3.75,5.5,1
27,8586,10003,1.4,4.2,9,1
27,9817,8678,2.38,3.25,3,0
27,8659,9826,2.6,3.1,2.8,1
27,8654,8472,1.8,3.5,4.5,1
28,9825,10003,1.36,5.25,10,2
28,10252,8668,4.5,3.6,1.91,2
28,8678,8466,2.9,3.25,2.7,1
28,8197,8659,1.73,3.8,5.5,0
28,9850,8455,5.25,4,1.7,2
28,8472,9826,2.5,3.3,3.1,0
28,8654,8586,4,3.6,2,1
28,8650,8456,2.63,3.4,2.88,1
28,10260,9817,1.67,3.8,6,1
28,10194,10261,2,3.5,4.2,1
29,8455,10194,1.5,4.5,7.5,0
29,9826,8650,3.8,3.5,2.1,2
29,8668,8654,1.73,4,5,2
29,8456,10252,1.22,7,15,1
29,10261,8678,2.63,3.4,2.88,2
29,8466,8472,1.6,4,6.5,0
29,10003,9850,2.05,3.5,4,1
